Day,Time_Period,Hour,Hour_Label,Total_Flow,Mean_Inflow,Mean_Outflow,IO_Balance,OD_Nonzero_Ratio,Top10pct_OD_Ratio,Inflow_Gini,Outflow_Gini,Hub_Inflow_Ratio,Hub_Outflow_Ratio,Self_Loop_Ratio
4,PM Peak,17,17:00–17:59,335236,526.2731554160125,526.2731554160125,6280.609651778034,0.20255859861152528,0.5234521352122087,0.516148318334582,0.5635855716106218,0.017703945876881646,0.020767459342013486,0.012743261463527953
4,PM Peak,18,18:00–18:59,302936,475.56671899529044,475.56671899529044,7850.601376740779,0.18889565245250375,0.5244110967333034,0.5066918404285279,0.5844107706726497,0.015224337813877439,0.024275754614756003,0.012636332426609461
4,Evening,19,19:00–19:59,241792,379.57927786499215,379.57927786499215,1.407804833827653,0.1711959267464986,0.499491298305982,0.49853867158705323,0.5959893106874219,0.015194878242393482,0.027660137638848017,0.013325502911538323
4,Evening,20,20:00–20:59,240132,376.97331240188385,376.97331240188385,3141.338218577496,0.16931554653016864,0.5019822430996286,0.49495962725472203,0.6299116072240853,0.013542551596565462,0.03199490280332486,0.012218279945978803
4,Evening,21,21:00–21:59,207885,326.3500784929356,326.3500784929356,6281.250895236526,0.15055856903804873,0.49457151790653486,0.5018310411855607,0.6530268648335299,0.014762969911177991,0.03243139235619486,0.012030690044918918
4,Evening,22,22:00–22:59,157185,246.75824175824175,246.75824175824175,9421.148384301803,0.12118224901360133,0.482056175843751,0.5090341955746234,0.6767458816863748,0.016032064128154517,0.0363138976363119,0.012316696885756803
4,Evening,23,23:00–23:59,44913,70.50706436420722,70.50706436420722,37678.70588810521,0.04706865236131888,0.40364705096519937,0.5426774338288981,0.7012288645541506,0.016164584863710627,0.04697971633943447,0.017055195600003223
5,Early Morning,6,06:00–06:59,197122,309.45368916797486,309.45368916797486,10990.986448817861,0.17932863279353523,0.4263045220726251,0.6065318233938972,0.474130158411249,0.02417792027260185,0.00974523391600255,0.004033035379084866
5,AM Peak,7,07:00–07:59,825133,1295.342229199372,1295.342229199372,7851.310431504866,0.3102725935199584,0.5584554247618263,0.629789714258348,0.48609213603186,0.022837530434459855,0.010930359105730918,0.0028783238580896917
5,AM Peak,8,08:00–08:59,867810,1362.3390894819465,1362.3390894819465,4711.193318079183,0.27660072602884894,0.6093707147877991,0.6396077048240869,0.4989990339456236,0.02295779029969353,0.015104688814354403,0.003380924395889214
5,Midday,9,09:00–09:59,458886,720.3861852433281,720.3861852433281,25118.94870065503,0.23227747807249938,0.5521327737172196,0.6197332327388906,0.4954433606124876,0.024245673217260396,0.015001547225204078,0.006986484660663026
5,Midday,10,10:00–10:59,305616,479.77394034536894,479.77394034536894,1.0229316002264133,0.20541736800987753,0.4958477304853149,0.5610547012053664,0.471470780746847,0.01660253389869443,0.010716061986248377,0.012139416784421824
5,Midday,11,11:00–11:59,292985,459.94505494505495,459.94505494505495,7850.261471150498,0.202452626987276,0.49040394559448436,0.5336487749960892,0.4762301229570397,0.014847176476560755,0.011751454852597397,0.01358090004603109
5,Midday,12,12:00–12:59,311273,488.6546310832025,488.6546310832025,17269.427715250968,0.20952561679181997,0.49028344893389403,0.5200966783986926,0.48416185076746243,0.013348411201699639,0.011398354499068668,0.012799054206395032
5,Midday,13,13:00–13:59,309684,486.16012558869704,486.16012558869704,4710.560240018813,0.20539272344609863,0.4965836142648635,0.5148443005973355,0.4993622607392958,0.013174720037156668,0.012612856976748514,0.013242531096171444
5,Midday,14,14:00–14:59,309809,486.3563579277865,486.3563579277865,1.0508094520237232,0.20621831633269175,0.4984651833871837,0.5036589085350927,0.5183296683838723,0.013027381386554208,0.013405033423775923,0.013527689640993231
5,Midday,15,15:00–15:59,363175,570.1334379905809,570.1334379905809,4710.692932877402,0.227205626846802,0.5093136917464033,0.48679607149530146,0.5178112579628967,0.011622496041821098,0.01384731878567124,0.012107110896917168
